hour_of_day,day_of_week,region_code,source_ip_risk,request_count_5m,request_count_1h,principal_type,key_sensitivity,historical_access_rate,failed_auth_ratio,identity_mismatch,unusual_time,region_risk,request_frequency,possibility_of_fraud
3,2,4,0.960276268170008,17,119,0,0.9361840835332733,0.12635491025965506,0.8168910652884723,1.0,1.0,1.0,0.9988381,1.0
16,5,0,0.42113980573551774,9,61,2,0.6498629952533662,0.9905437252767773,0.09937298012678253,0.99961483,1.0,0.99930686,0.71252626,0.99999994
16,3,0,0.008304319608877085,2,9,0,0.4396160709248018,0.7753466795541426,0.0731734395258267,1.2579956e-21,1.0,2.5735129e-20,4.5342845e-06,1.3659445e-18
18,2,2,0.26949979168187566,5,63,2,0.5253138960916268,0.8011250866960905,0.09896909693510747,1.7097896e-06,1.0,1.0717575e-07,2.8085996e-08,0.03987193
12,1,0,0.1376236187036304,5,10,0,0.33304033242591,0.5145338123249992,0.004940238033651311,1.01975054e-07,0.9999999,2.000724e-07,0.98763865,2.6847304e-06
19,5,2,0.5308045728852746,17,60,2,0.4430009434879031,0.8065657169939264,0.021805773865318033,1.0,1.0,1.0,1.0,1.0
12,4,1,0.20643216198251158,3,16,0,0.5349731440115038,0.8673549926316279,0.06167054509749114,1.3179839e-07,0.9999998,2.428324e-07,0.45731947,2.8612496e-05
18,0,1,0.02491673805436863,1,11,0,0.27379984614441305,0.6944007194081726,0.046486225760888136,4.4026514e-25,1.0,2.050278e-23,1.7317545e-08,3.041861e-21
11,3,0,0.1578080252930208,0,14,0,0.22939388711730635,0.8516140730637584,0.015186111639636901,1.0085595e-13,0.9999997,6.6112073e-13,8.051371e-06,5.4971694e-11
23,0,3,0.9026543303724719,22,131,0,0.971743786168306,0.16474351570837575,0.9754999087369743,1.0,1.0,1.0,1.0,1.0
1,0,0,0.3553647301201507,2,13,1,0.48775522711176683,0.9812544597050903,0.051321524697628455,0.8080381,0.98599595,0.7324366,0.20149502,0.7108023
16,1,0,0.720807733008797,11,73,2,0.45938980647247857,0.95128200869328,0.2960375004421764,1.0,1.0,1.0,0.9635243,1.0
20,4,1,0.04487379995908752,3,15,1,0.22737494081119564,0.667353350143744,0.021251336882394854,4.5175792e-23,1.0,1.212251e-21,2.634578e-05,2.8548102e-19
11,4,0,0.23089463280343694,1,10,0,0.37598962298355465,0.8027679030286338,0.019496813210372443,1.1458269e-13,0.9999999,6.954555e-13,0.0002814383,2.1369722e-11
20,0,0,0.2618806093044872,0,9,0,0.4968148032969242,0.8690945325852732,0.13325137122630043,3.4842996e-32,1.0,1.0445631e-29,2.7337232e-12,1.8673796e-27
17,3,0,0.08657643842521562,2,16,1,0.298859400381034,0.7241358883103799,0.006191235648243828,2.2666002e-19,1.0,3.0285043e-18,3.519693e-05,6.122025e-16
21,6,0,0.13988965640806192,3,20,0,0.4227747276420021,0.8241183187549924,0.09985483383824768,3.4999054e-21,1.0,7.068362e-20,4.246157e-05,6.8887694e-17
18,2,0,0.08275624424131721,1,7,1,0.4328697123316064,0.8908472768292786,0.03529532133368456,3.391447e-29,1.0,5.9544978e-27,6.373925e-10,4.016788e-25
18,3,0,0.8540820028656377,7,57,2,0.4826098631203219,0.8110668213057675,0.308037129733006,0.0019060393,1.0,0.00028428805,0.0033920265,0.98003614
3,5,0,0.16035902404044122,1,7,0,0.525579728750681,0.7069349899234716,0.0031062089151505817,0.006404881,0.9440046,0.01023672,0.20887099,0.05405135
2,4,1,0.10137561472698411,0,11,1,0.44989875642065813,0.5289144569216108,0.04535387172550657,0.00018977805,0.109523624,0.000115862655,0.00013791754,0.00035119648
6,6,2,0.20407405419833383,8,67,2,0.4041454906237865,0.8111702334941381,0.32472446378450226,1.0,1.0,1.0,0.015075439,1.0
8,5,0,0.007143722706499877,0,9,1,0.28480162393262465,0.761552866991805,0.07872182297326862,3.5737739e-12,0.9999888,1.644149e-11,6.1412204e-05,2.596537e-10
4,3,0,0.1618102071132865,1,6,0,0.44357995481304746,0.6865952580090683,0.007930740284002534,0.00041081407,0.9902566,0.00066323136,0.2409989,0.0033340047
1,6,4,0.7156604733652895,22,110,1,0.8006095025501662,0.016454282323086825,0.5049668110071842,1.0,1.0,1.0,1.0,1.0
17,1,0,0.1603776058180171,3,16,0,0.2008843544210205,0.8218616727725694,0.125942099388924,1.558936e-16,1.0,1.4341396e-15,0.0017934914,2.879076e-13
12,2,0,0.047594748492088695,0,13,0,0.23428709767375838,0.9085375085310016,0.10632123141640801,1.2000297e-15,0.99999994,7.920469e-15,3.1360198e-06,5.6720085e-13
0,5,3,0.8873277596277654,25,118,0,0.722598827115921,0.19464971192605698,0.7775550724716065,1.0,1.0,1.0,1.0,1.0
8,2,0,0.4341403401610286,11,56,2,0.42632143549219714,0.9269199429025271,0.3644257473372398,1.0,1.0,1.0,0.9999919,1.0
3,3,0,0.20029239810171817,0,9,0,0.5312216996071006,0.8681285386697523,0.022683292281165803,0.00023989103,0.7577621,0.0003098439,0.0013144567,0.0015272741
8,2,0,0.03347222090922686,2,17,1,0.4054891467111976,0.8125703826030803,0.0697496339255612,1.3813527e-06,0.9999421,1.7823883e-06,0.012764582,0.00014228158
20,0,1,0.0679269950296534,1,15,1,0.5876777724818583,0.7948549410257599,0.06284152555009051,3.2469912e-26,1.0,1.0277673e-24,1.0478269e-08,4.2296364e-22
4,3,4,0.9394364483880839,20,123,1,0.8588997385651802,0.3022396825998401,0.9365402536824071,1.0,1.0,1.0,0.9999999,1.0
3,0,0,0.09779806045856462,2,16,0,0.3180128951626526,0.5287383958157619,0.035511982530042174,0.8483165,0.98735607,0.8078626,0.12133889,0.95614433
16,3,0,0.4168280939097772,2,11,0,0.5049291732905765,0.8335564276380084,0.08611498634159491,9.2406757e-20,1.0,1.4816898e-18,2.384304e-05,1.0385862e-16
9,4,0,0.31278991219728125,8,44,2,0.6743485190834776,0.8786475021375648,0.5010003101117612,1.0,1.0,1.0,0.99780726,1.0
22,6,3,0.9200715628088195,14,108,0,0.725631812301145,0.04237291370541663,0.5285216780549221,1.0,1.0,1.0,0.9605096,1.0
6,1,1,0.20228958517541595,2,8,0,0.5226729616189577,0.8197615245177196,0.07071562526431419,0.00087813527,0.9993624,0.001019295,0.7560756,0.008396014
14,0,0,0.14257186547219206,5,12,1,0.5485774333423932,0.5106424805047742,0.19525831878010116,2.5430003e-10,1.0,7.34057e-10,0.94842994,2.1772955e-08
23,2,2,0.30798439590133,11,61,2,0.4910310800560644,0.7509977387608213,2.710756801866288e-05,0.07127987,1.0,0.019166527,0.99956584,0.99992126
13,1,0,0.06202162324875735,2,16,1,0.3896890683090256,0.6528159934312471,0.03656798067136289,1.2260527e-12,1.0,4.6277097e-12,0.0020925326,6.538596e-10
7,4,0,0.09367493457962905,1,11,0,0.33925500386095164,0.8666443079066823,0.002632645154677095,7.212216e-07,0.99984723,1.6035007e-06,0.012143143,4.0831914e-05
1,0,3,0.9679089552298475,25,113,0,0.9873075163446579,0.12490609999184535,0.9742290665463775,1.0,1.0,1.0,1.0,1.0
14,1,1,0.31850955471949954,2,16,0,0.5202575716017761,0.8605950534149118,0.18570038995947757,2.4398881e-12,1.0,1.031112e-11,0.0028550564,2.1273932e-09
0,2,0,0.4866186955160201,3,13,0,0.4643932408305809,0.869154689036732,0.1314233497835521,0.99997,0.9999903,0.9999736,0.97081035,0.99992454
15,5,0,0.33170735852577,4,14,0,0.42699129204231046,0.8618704159085614,0.013551944583446992,1.7055075e-12,1.0,8.044734e-12,0.33170167,6.74623e-10
8,6,0,0.057872595600874537,1,12,0,0.5622157100168871,0.6932616765900252,0.025698821432200588,1.2331807e-07,0.99996066,3.6090833e-07,0.0065212296,1.4474959e-05
14,2,0,0.22784434691860592,5,9,0,0.2426058224895543,0.7592200249367668,0.011589654799499102,1.0372362e-12,1.0,6.77525e-12,0.7773767,1.1193133e-10
1,4,4,0.8765897788604231,20,127,1,0.7944483498688044,0.2595012854285508,0.902224650874385,1.0,1.0,1.0,0.9999985,1.0
5,6,0,0.20280104993832473,3,12,0,0.5801047786954818,0.7171696768389232,0.030263311125336638,0.4111994,0.99751526,0.5786134,0.96637887,0.92263925
2,3,1,0.04765503040107362,4,13,0,0.5617912857482017,0.917442232349232,0.04618262975684402,0.9999961,0.9999578,0.9999976,0.99947083,0.9999971
14,3,0,0.19654637446343629,6,13,0,0.5083068683841269,0.758987026256982,0.1417084247470802,2.2908878e-07,1.0,4.817614e-07,0.9983139,1.1582574e-05
15,1,0,0.26981240834701736,1,14,1,0.49651106386195987,0.8806992103243191,0.05946853005640913,1.3621616e-18,1.0,1.1278859e-17,5.1410634e-06,1.2519673e-15
22,3,0,0.13582670836367233,4,12,0,0.45015364326456325,0.9484442106771284,0.03871761934680043,3.0195962e-27,1.0,1.7976801e-25,4.8573625e-06,2.3380457e-23
3,0,4,0.9088301507267758,30,123,1,0.9462191850430414,0.12819188388460276,0.9852698352170282,1.0,1.0,1.0,1.0,1.0
6,6,2,0.07480353273409311,3,61,2,0.696174896550446,0.7034789991324019,0.013859561254855135,0.18715973,1.0,0.1661872,1.3447313e-11,0.35681325
20,2,1,0.3379836389098777,1,13,1,0.2317168691387549,0.5083791196428467,0.09665961306182155,2.3422365e-27,1.0,1.2393783e-25,5.061666e-09,3.9261838e-23
9,0,1,0.11937276949681498,0,13,0,0.36155607257592726,0.7207625865721811,0.0028783077919759155,2.0897133e-10,0.99999386,7.515822e-10,7.8519464e-05,4.7745917e-08
10,5,0,0.23143276792468995,11,62,2,0.4534587248617104,0.9711566060633688,0.1162213751786197,1.0,1.0,1.0,0.9998177,1.0
0,3,0,0.06074401593048617,1,15,1,0.2465434680506985,0.8861311947019384,0.06742906522619206,0.005969379,0.99295294,0.0053097825,0.00029908493,0.0019215972
3,0,0,0.3063948790214133,1,6,0,0.3140540888325099,0.7969387889728176,0.12762142424262157,0.0070864805,0.951214,0.007605275,0.32849208,0.030499557
3,2,0,0.17424921534384868,1,15,0,0.4039575816909768,0.8267973337989392,0.0323009964044569,0.0384654,0.772271,0.02382793,0.0022439011,0.15065816
5,5,0,0.08711853422125017,3,12,0,0.2874534517879267,0.6876322859529674,0.003166771057229701,0.2530359,0.9975287,0.370007,0.9602113,0.83706456
18,5,0,0.12978835888510484,1,7,0,0.37537928494033695,0.6689831453875557,0.2894604803346795,1.3333442e-28,1.0,2.4437036e-26,8.8014956e-10,1.7752265e-24
19,1,1,0.1456810600493965,2,11,1,0.27703603983350866,0.8355998569420234,0.10854490625879455,1.3993512e-25,1.0,5.2301162e-24,2.4278657e-07,7.673973e-22
19,2,0,0.2591134369310774,3,9,0,0.328800403590497,0.9027425372258119,0.03445927573251104,1.0487575e-25,1.0,4.3965782e-24,1.2767204e-06,3.406825e-22
19,4,0,0.3852144836156453,2,12,0,0.2975031458871277,0.584851174402122,0.06373128368503092,1.853331e-24,1.0,5.8528765e-23,5.715332e-07,8.3456716e-21
1,6,1,0.10999444421646064,3,13,0,0.44141990158765276,0.7343124520015303,0.030675988115224793,0.999968,0.9999515,0.9999758,0.9905148,0.9999599
16,4,0,0.34158513513426475,0,12,0,0.4597969481402307,0.5857181557916357,0.10397434365190175,2.1842097e-22,1.0,5.1149157e-21,2.4559732e-08,7.199642e-19
3,1,4,0.939709160557164,20,121,1,0.9495290926796467,0.016031916111550516,0.958792264086341,1.0,1.0,1.0,0.99999994,1.0
0,5,4,0.9701930513407387,17,129,0,0.7927413799123135,0.1200403441945955,0.8459377050589095,1.0,1.0,1.0,0.83755565,1.0
6,6,0,0.059651096410127016,4,11,1,0.4891609402407094,0.8895058376348725,0.011239813898122163,0.0273497,0.999433,0.05257281,0.996917,0.20993647
1,4,2,0.17409396215325323,3,65,2,0.5739371114586622,0.9148067794711665,0.08775501189859924,0.01807307,1.0,0.15192728,6.789913e-14,0.00072658
23,4,0,0.20234215341625197,2,7,0,0.5726588960237371,0.6596138663908743,0.04288007033135437,2.3446395e-36,1.0,2.0684063e-33,9.023071e-12,3.3076533e-31
17,1,0,0.2475547963083695,0,13,0,0.23043561634752585,0.759805266956665,0.018865264314468232,6.317177e-24,1.0,1.7897115e-22,4.637357e-09,3.141452e-20
3,3,4,0.8682255044727126,21,119,0,0.8192569163560235,0.3339476933093804,0.7105316518461489,1.0,1.0,1.0,1.0,1.0
16,0,0,0.1795596511243132,4,13,1,0.37706631966518417,0.6068671751008025,0.06530095351541748,1.7645133e-15,1.0,1.422429e-14,0.06388788,9.50207e-13
21,0,1,0.18387115566465828,0,20,0,0.39057174727512967,0.5286456143442957,0.08855895949815763,8.5158065e-26,1.0,2.745982e-24,6.608167e-10,3.650811e-21
6,3,0,0.13268393604518014,1,15,0,0.5672530956850974,0.8077414378862733,0.07519217736010614,7.125432e-05,0.9982209,9.7811986e-05,0.0029039143,0.0033856444
3,0,0,0.04521055308193681,3,11,0,0.38587068823841414,0.8342298603970245,0.11554247430303209,0.979566,0.9905175,0.9841778,0.984527,0.991832
7,2,0,0.07347597643007642,2,13,0,0.29838699392257884,0.45495614118657945,0.020260332694678987,0.00012861322,0.9998159,0.00015827692,0.19991437,0.0056496095
22,5,0,0.045096192408940444,2,15,1,0.24422366799121922,0.6880278606244055,0.007552532602650869,1.3564922e-28,1.0,5.622936e-27,3.2256754e-08,2.3127897e-24
22,4,0,0.19679460560876233,2,18,0,0.2784662723785672,0.4620006029420081,0.06438485753720598,1.1791138e-25,1.0,4.618309e-24,1.8693099e-07,3.4333763e-21
23,0,4,0.9962253593793554,21,106,1,0.9979815152169753,0.13068256580131202,0.7145500598110566,1.0,1.0,1.0,1.0,1.0
0,3,0,0.26833861051055186,0,10,0,0.21400756548500996,0.6777043723237393,0.05749686023585654,0.002465771,0.91964245,0.00334504,0.0001779583,0.001282474
10,5,1,0.09486274642610175,6,9,0,0.38009632991799686,0.8109155538284184,0.07914195380151356,0.0015204926,0.9999979,0.00477929,0.9998846,0.012614374
4,0,4,0.976399615963592,13,113,0,0.9593515278536537,0.10579710616924377,0.9389476389087061,1.0,1.0,1.0,0.0061752363,1.0
1,4,1,0.16635466436070684,1,8,0,0.2562022668805234,0.7725943275224466,0.2740027216559916,0.7375268,0.896262,0.755122,0.40354258,0.7906522
8,5,2,0.167345581737743,10,49,2,0.6559698070544682,0.7001780088614704,0.1921455765606853,1.0,1.0,1.0,0.99999726,1.0
22,6,0,0.05601489306837879,3,14,0,0.20896945084054727,0.5974090290698594,0.03347451932657509,4.4102448e-27,1.0,2.15297e-25,8.325246e-07,5.6891853e-23
23,5,4,0.8990116177841786,20,129,1,0.771346823401048,0.4807145395927265,0.8617222850496614,1.0,1.0,1.0,0.9999997,1.0
22,0,0,0.053258894435004374,3,17,0,0.5453860181647079,0.7566839664456471,0.0011808874678297643,6.6981243e-25,1.0,2.730628e-23,2.4935157e-06,1.2139129e-20
20,4,0,0.1099660508535472,1,11,0,0.26729508544445957,0.9892774025964375,0.08649492660289852,2.4477676e-29,1.0,2.57369e-27,8.282777e-10,4.4796324e-25
6,4,2,0.21098934506771977,4,63,2,0.5465183602412812,0.9828218289067254,0.20989293378926197,0.96197677,1.0,0.95716697,3.9238515e-10,0.97867954
1,0,4,0.6206605989117411,14,108,0,0.9158304740105307,0.04806239621164124,0.40371527455366824,1.0,1.0,1.0,0.5891508,1.0
12,2,0,0.11926870757753272,4,15,0,0.28829882869793827,0.8182977664996457,0.09875623144311452,7.275718e-07,0.9999998,9.890359e-07,0.92212915,5.2383937e-05
13,6,0,0.06462384365848846,3,15,0,0.3034222713989528,0.7725289318762424,0.04557256666898884,1.9199746e-10,1.0,6.320922e-10,0.15677539,6.1046755e-08
10,6,0,0.06662024186134241,2,9,0,0.36928943816297644,0.847632448470402,0.005369375841807633,3.8942943e-11,0.99999905,1.6469497e-10,0.02722473,2.9824525e-09
19,6,0,0.020572024080311415,2,6,1,0.43617562368501295,0.4468869329460193,0.0963702244428866,2.3384297e-30,1.0,5.298846e-28,2.8398843e-09,3.2373567e-26
10,2,0,0.14851763303369034,2,10,0,0.39727507571386156,0.9681147533714963,0.028765275297800704,3.7396974e-10,0.9999989,1.2513577e-09,0.036735974,2.8079782e-08
21,3,2,0.3758444632025724,16,41,2,0.6229752447748497,0.9908537795639956,0.05746866512189619,0.99999976,1.0,1.0,1.0,1.0
12,0,0,0.1104818419741783,4,11,0,0.4496279869565273,0.5240753757718234,0.04680612794621126,1.0576052e-08,0.9999999,2.5095963e-08,0.84466517,6.074622e-07
10,4,0,0.14542585963125734,3,7,1,0.40479350092844907,0.8131510244160254,0.030132365829828155,3.204288e-11,0.9999992,1.362674e-10,0.2693252,1.1145844e-09
16,4,0,0.25600566412894465,4,9,0,0.2251249071831139,0.6364677585606996,0.04309480210709421,2.7683297e-18,1.0,4.654032e-17,0.006974662,1.4493299e-15
23,6,2,0.32024909076513663,9,56,2,0.6977475091209693,0.8494303673502938,0.17296727035388657,1.0407884e-05,1.0,4.005167e-06,0.83576316,0.8444039
21,3,0,0.35183984328140394,6,64,2,0.46739531466737116,0.840892572240468,0.016958141423266036,2.5044748e-08,1.0,2.4415816e-09,3.5419419e-07,0.0033641176
6,3,0,0.2635606150789642,3,11,0,0.450868076459209,0.7241162378033363,0.1217089870907505,0.0354959,0.9993929,0.050956324,0.9691217,0.3294668
22,0,0,0.18804518739909828,2,9,0,0.5430073329794118,0.7554155583272171,0.04695729082077637,8.4358184e-33,1.0,2.280934e-30,2.468072e-10,3.959957e-28
13,4,0,0.07609405749485029,1,6,0,0.2522563881032519,0.8198185307356501,0.05675543530705409,2.3361949e-20,1.0,7.150212e-19,9.288775e-07,1.5467032e-17
23,1,0,0.20681356895999964,6,49,2,0.4671973493523892,0.7822822651843547,0.03658709983601085,5.50244e-13,1.0,4.1070129e-13,0.0003161185,1.478168e-07
9,6,0,0.2285021504843059,1,5,1,0.547075747261663,0.6800274465974244,0.037830104401926,2.7983138e-14,0.9999988,2.0007661e-13,0.0002722927,1.959249e-12
11,6,0,0.050395429078508795,1,14,0,0.4583375319492422,0.8552136848470767,0.026737678634512,1.469514e-11,0.99999964,7.162649e-11,0.0004992928,6.529688e-09
2,2,1,0.20052370635375372,1,14,0,0.5876538957816362,0.8701588361989644,0.036048164760758686,0.51548177,0.9540142,0.46464312,0.010739199,0.6514023
11,0,1,0.043828122944335246,3,12,0,0.2868068817459849,0.9285891045681629,0.15322097282155717,3.782045e-08,0.9999995,7.713531e-08,0.49991313,2.6902458e-06
19,0,0,0.1630088402909798,2,11,0,0.5287502918552469,0.40962572029536265,0.01051395595313411,2.556803e-25,1.0,9.89972e-24,1.6795057e-07,1.385903e-21
4,0,3,0.854211921561583,18,124,1,0.9144103021368029,0.02098012001275612,0.9766483152797983,1.0,1.0,1.0,0.9971748,1.0
2,6,1,0.13840895238971665,1,11,0,0.5856544511658813,0.7788191064438461,0.05052249021196621,0.4169897,0.8198849,0.42291072,0.115077905,0.6622112
1,2,2,0.15655074493575966,7,62,2,0.49195687683109446,0.9742377744773415,0.1757408035410071,1.0,1.0,1.0,0.0005570279,1.0
15,2,0,0.048081003399589296,3,14,0,0.32923186920830555,0.7992718470078876,0.14833389793223734,2.5038797e-14,1.0,1.6598104e-13,0.010700177,1.701437e-11
22,6,0,0.06020310638189174,2,11,0,0.20104315319696228,0.6672105266460642,0.10547016106860653,2.8941134e-31,1.0,3.4389724e-29,2.0480022e-09,7.763286e-27
1,3,3,0.5865405640989465,17,126,1,0.8519139824025581,0.12887129563419528,0.4924968009790757,1.0,1.0,1.0,0.6917755,1.0
8,6,0,0.0883983044394719,1,7,0,0.21390036159506082,0.49388232474099275,0.026453382127560748,1.2333906e-10,0.99998677,5.6814264e-10,0.0037568253,6.02364e-09
11,4,1,0.23149299759962844,1,10,0,0.36723259643451256,0.5573479786899727,0.013297526989972826,4.6722657e-13,0.9999999,3.101214e-12,0.00044804692,1.1324059e-10
14,6,1,0.3022570149698069,2,10,0,0.37555688600006987,0.7587801357683629,0.05037025567520473,8.247954e-17,1.0,1.0117761e-15,0.0003106875,4.9512135e-14
3,6,3,0.8591724284913944,17,116,0,0.7028165117584071,0.1109618783926785,0.9665383368282556,1.0,1.0,1.0,0.9996488,1.0
5,4,2,0.6369821271140593,7,59,2,0.4514776274116759,0.9465620346734155,0.3597475779981398,1.0,1.0,1.0,0.0164644,1.0
6,4,2,0.263146866590075,8,62,2,0.41988201016588367,0.6374373236495171,0.23411843865653484,1.0,1.0,1.0,0.15092988,1.0
5,4,1,0.033767944135704754,0,16,1,0.4184349185642694,0.4687547497464629,0.017013007690293996,1.4615867e-06,0.9476985,1.8758905e-06,1.3700784e-05,3.1305004e-05
2,6,0,0.0759346994898426,3,11,0,0.3793868259392026,0.40266936345104387,0.011377337399292258,0.99854136,0.99703956,0.9992337,0.98780084,0.99934244
6,4,0,0.24527866461347433,0,8,0,0.47185924165499654,0.6227635461079108,0.09149060080630393,3.68435e-08,0.9995672,1.4524726e-07,0.0010610461,1.6568184e-06
14,2,0,0.18911670757930277,3,13,1,0.41465295100960164,0.8014586190493441,0.029199544561149735,4.6037413e-14,1.0,2.7996924e-13,0.02256248,1.7165356e-11
19,3,0,0.07495898452845884,13,41,2,0.528035100001019,0.9573432327984337,0.018753504005689838,0.99888426,1.0,0.999623,1.0,0.99999875
22,6,0,0.1038040508092078,2,10,0,0.31916776896805066,0.40131146409182994,0.019448693729701705,5.409285e-32,1.0,9.180197e-30,8.913283e-10,1.8323654e-27
7,5,0,0.17830101682192628,1,11,0,0.510549451440646,0.9669234183081232,0.0031136589007520294,8.371384e-07,0.999834,1.9994416e-06,0.013438973,5.1337487e-05
5,1,0,0.2426139797223794,1,9,0,0.49913680176240743,0.3681790317173448,0.0649851898927541,0.00034827754,0.99698,0.00045117343,0.07235277,0.006544366
0,0,4,0.8198613103376038,9,136,1,0.8329703801422892,0.01523308767065581,0.9619573282370442,1.0,1.0,1.0,7.0655074e-19,1.0
23,2,4,0.8117445287891059,18,122,0,0.8110799205599748,0.29334172455214846,0.9291944249023395,1.0,1.0,1.0,0.99999094,1.0
16,0,1,0.12814921301517634,1,9,0,0.41005312157185225,0.5288694435664615,0.06240910096697579,1.0567629e-22,1.0,3.806321e-21,1.20408e-07,2.868018e-19
23,2,0,0.25401881713499946,3,15,0,0.2155533436246357,0.5140026741231865,0.07536191543204757,6.2883125e-28,1.0,4.0086885e-26,2.7498652e-07,1.4137105e-23
13,4,0,0.23289883643770673,2,11,0,0.2804179004230203,0.8251289373736416,0.06925114952224794,9.5581375e-15,1.0,7.37913e-14,0.0012709959,3.3204476e-12
9,1,0,0.11067715600845306,5,12,0,0.3639752970892127,0.6443203550249862,0.0627241193333952,0.034607284,0.9999925,0.056393556,0.9995202,0.24961135
3,1,0,0.3871093667523328,3,10,0,0.49985240527866953,0.7126389044231818,0.12493833404070473,0.9904096,0.99219036,0.9942603,0.991806,0.9968553
12,6,0,0.17205675832962125,2,8,0,0.5984373975384034,0.5876971690681133,0.018972882350571426,6.240941e-15,1.0,5.0092807e-14,0.0015421896,1.1459346e-12
7,3,0,0.03521212573481192,0,10,0,0.5462700191172637,0.684275970702787,0.03250961585409525,5.508857e-09,0.99988925,2.1227612e-08,0.00037127268,4.2525105e-07
2,5,1,0.09950083401074904,1,9,0,0.44394270996909535,0.9385917758445224,0.03171373845278885,0.1780401,0.6555506,0.18140335,0.19342923,0.3950715
12,0,0,0.3249116409207942,11,63,2,0.617883153719066,0.9432935763940775,0.004533115872267999,1.0,1.0,1.0,0.9995902,1.0
22,5,0,0.1404948667878896,7,67,2,0.6378519463397102,0.9151552151306042,0.1984945729491751,9.761625e-07,1.0,1.1148916e-07,5.496451e-06,0.25226906
3,3,1,0.17823001685555778,2,7,1,0.450210791295788,0.8649219982354027,0.037681958069176576,0.040588453,0.9623104,0.05478684,0.90153134,0.15939467
18,6,0,0.4442576334328992,2,16,0,0.35216697773318323,0.9037292152107027,0.035102827459607654,2.6545769e-20,1.0,4.7925206e-19,1.3694645e-05,1.3568213e-16
23,5,0,0.08088798888451121,8,64,2,0.5987515055218716,0.9764584372701717,0.10870497821914224,6.2514346e-07,1.0,1.0618827e-07,0.0013815903,0.277091
23,1,4,0.8305133661986488,19,118,1,0.8072311079007821,0.024187396973448624,0.9476460301715113,1.0,1.0,1.0,0.9999998,1.0
4,1,0,0.4827934042586382,3,11,0,0.39897213196248166,0.7454231109058693,0.03692885825204804,0.8753136,0.9931384,0.9044634,0.9831132,0.97244537
2,1,0,0.21099621562453297,1,16,0,0.39851211269199543,0.6344940130338835,0.1217246981609362,0.20498441,0.9570246,0.16624594,0.0011936972,0.27817455
18,3,0,0.05064188432157414,1,9,0,0.5175104478947299,0.6301531055907592,0.05877412013242774,6.263465e-27,1.0,5.221223e-25,4.952993e-09,4.9285032e-23
20,0,0,0.2866800385258616,0,14,0,0.48614425609382567,0.6995200751155186,0.14869300945354966,2.0202967e-28,1.0,1.3806175e-26,9.391718e-11,5.2877717e-24
3,5,0,0.11643677501192111,0,9,0,0.5236430804520602,0.9355074985238826,0.04456382350409667,0.00014119697,0.76691914,0.00021544615,0.001253791,0.0010477309
21,2,0,0.03286095543059027,4,15,0,0.3017551299404039,0.5854155119518826,0.05465648562684112,8.2704884e-23,1.0,2.8577166e-21,0.00016467684,6.461329e-19
20,2,0,0.07434468494453779,2,11,0,0.3759673164451176,0.6757687405037858,0.02341957506395196,1.9246365e-27,1.0,9.871539e-26,3.6949555e-08,1.7173505e-23
20,1,0,0.13308941378604947,2,16,1,0.5700981269854992,0.5683685350704252,0.12665192997174118,6.4607215e-24,1.0,1.5509474e-22,8.204535e-07,4.8175568e-20
11,2,0,0.3576618880912495,4,49,2,0.5712418146791237,0.9543009025617395,0.08865629152994581,0.0010460134,0.9999657,0.00012135313,6.1909725e-07,0.2539945
23,5,0,0.03320570022966462,3,11,1,0.45986297349747357,0.5557456141130611,0.014050081134338553,7.35676e-32,1.0,7.2915016e-30,1.6226863e-08,1.7507645e-27
1,2,0,0.35758556948153697,1,10,0,0.4512092426678545,0.7604732611216303,0.033324781556194956,0.58212745,0.9149029,0.557476,0.050638676,0.54513556
7,1,0,0.12991934791515883,3,18,0,0.41643927063801545,0.5063008138583676,0.047987975634576886,0.034673747,0.99971485,0.026471391,0.60777634,0.6298778
21,0,0,0.2586774808589106,0,9,0,0.5809281772039168,0.5747147543867581,0.028581262279358432,7.6545997e-34,1.0,3.2832653e-31,6.5715554e-13,7.386833e-29
7,0,0,0.12676406934689016,3,16,0,0.3201546192744112,0.887276595045571,0.1524911201081314,0.011131456,0.99976,0.008972827,0.79036695,0.23698445
1,6,0,0.1786263120578717,2,15,0,0.5753971068867134,0.40645005001833473,0.059331769449292124,0.9978002,0.99978894,0.9985479,0.4578035,0.9977841
23,4,0,0.06567397760871568,3,13,0,0.24854907266506904,0.8723872094316318,0.04343273540170311,6.6932535e-30,1.0,4.8157546e-28,6.523554e-08,1.3482556e-25
15,1,1,0.3019624697348793,2,20,0,0.5331784861591786,0.9458164266613465,0.02785190448411536,2.2676245e-12,1.0,7.654569e-12,0.0010444475,4.4383692e-09
16,6,0,0.29785845678328193,1,12,0,0.25817754788493735,0.76824090131997,0.04894596184916456,5.539115e-21,1.0,8.962522e-20,1.0947931e-06,8.636033e-18
9,3,0,0.12137379443718492,12,66,2,0.5004465134311805,0.7136586138816414,0.043453161116045254,1.0,1.0,1.0,0.9999718,1.0
22,6,0,0.3303009315932096,1,17,0,0.5868319498520699,0.553680243702792,0.037965195315657126,8.615194e-28,1.0,3.796016e-26,4.5273936e-09,2.79356e-23
0,2,3,0.9599503725913172,26,122,0,0.9876786892025619,0.1630314628845794,0.683159496284883,1.0,1.0,1.0,1.0,1.0
6,2,0,0.5148425686025863,11,59,2,0.6742698562561876,0.7193790390784643,0.33279110869448725,1.0,1.0,1.0,0.99995077,1.0
